Creditos;saldo_actual;saldo_vencido;Promedio de limite_credito;Promedio de credito_maximo;Promedio de cantidad_cuotas;Promedio de valor_cuota;coaching_impacto;Comunicaciones_saldo_actual;Comunicaciones_pagos_vencidos;Consumo_saldo_actual;perfil_usuario_Alto;perfil_usuario_Joven;perfil_usuario_Sin registro
1;7189000;7189000.0;4900000.0;0.0;3;7189000.0;0;0.0;0;0.0;0;0;0
1;30621000;0.0;0.0;31000000.0;131;439000.0;0;0.0;0;30621000.0;0;0;1
1;9623000;0.0;0.0;10000000.0;101;247000.0;0;0.0;0;9623000.0;0;0;0
1;11338000;0.0;0.0;13000000.0;39;421000.0;0;0.0;0;11338000.0;0;0;1
1;6329000;0.0;0.0;8809000.0;72;114000.0;0;0.0;0;0.0;0;0;0
1;7567000;0.0;0.0;9430000.0;36;506000.0;0;0.0;0;0.0;1;0;0
1;6778000;0.0;0.0;29000000.0;189;402000.0;0;0.0;0;0.0;1;0;0
1;36356000;36356000.0;0.0;41522000.0;60;1096000.0;0;0.0;0;36356000.0;0;0;0
1;8413000;0.0;0.0;10800000.0;36;429000.0;0;0.0;0;8413000.0;0;0;1
1;10793000;10793000.0;0.0;10793000.0;1;10793000.0;0;0.0;0;10793000.0;0;0;0
1;4733000;0.0;0.0;4500000.0;60;134000.0;0;0.0;0;4733000.0;0;0;0
3;225900992;0.0;3833333.33333333;66773002.666666605;222;978333.333333333;0;0.0;0;43275000.0;0;0;1
2;66842000;0.0;0.0;34000000.0;96;597000.0;0;0.0;0;0.0;0;0;1
4;138038000;0.0;1750000.0;36325000.0;128;552250.0;0;0.0;0;0.0;0;0;1
1;6300000;6300000.0;0.0;2500000.0;60;41000.0;0;0.0;0;6300000.0;0;0;0
1;23690000;23690000.0;0.0;28650000.0;72;615000.0;0;0.0;0;23690000.0;0;0;0
1;4566000;0.0;4800000.0;0.0;3;293000.0;0;0.0;0;0.0;0;0;1
2;52435000;103000.0;0.0;26808500.0;84;558500.0;0;0.0;0;52435000.0;0;0;1
1;8688000;0.0;0.0;10800000.0;36;536000.0;0;0.0;0;0.0;0;0;1
2;38723000;0.0;0.0;31222000.0;134;618000.0;0;0.0;0;25357000.0;0;0;0
1;6162000;770000.0;5470000.0;0.0;3;7125000.0;0;0.0;0;0.0;0;0;1
1;5922000;723000.0;5000000.0;0.0;3;1013000.0;0;0.0;0;0.0;0;0;0
1;8085000;0.0;0.0;18845000.0;272;227000.0;0;0.0;0;0.0;0;0;1
6;194249000;0.0;28141166.6666666;3750000.0;36;1709333.33333333;0;0.0;0;15213000.0;0;0;1
7;117907000;0.0;7128571.42857142;16912000.0;66;1578857.14285714;0;0.0;0;79238000.0;0;0;1
1;46832000;0.0;0.0;48571000.0;88;884000.0;0;0.0;0;0.0;0;0;0
1;9124000;0.0;0.0;15500000.0;43;428000.0;0;0.0;0;9124000.0;1;0;0
3;25773000;0.0;0.0;10330000.0;62;261666.666666666;0;0.0;0;21124000.0;1;0;0
1;78566000;964000.0;0.0;80600000.0;83;1739000.0;0;0.0;0;78566000.0;0;0;0
1;4758000;4758000.0;0.0;6174000.0;1;4758000.0;0;0.0;0;4758000.0;0;0;1
1;4853000;0.0;0.0;5000000.0;72;253000.0;0;0.0;0;4853000.0;0;0;1
2;22459000;0.0;0.0;5849999.5;18;262000.0;0;0.0;0;0.0;1;0;0
1;9327000;0.0;0.0;9600000.0;60;265000.0;0;0.0;0;9327000.0;0;0;1
2;86204000;1100000.0;0.0;43541500.0;90;559500.0;0;0.0;0;45436000.0;0;0;1
2;22856000;0.0;0.0;3050000.0;4;36500.0;0;0.0;0;6021000.0;0;0;1
2;18384000;0.0;6500000.0;3358500.0;36;1095000.0;0;0.0;0;6418000.0;1;0;0
2;27742000;0.0;0.0;16308000.0;54;489000.0;0;0.0;0;27742000.0;0;0;1
1;6944000;0.0;0.0;6750000.0;36;252000.0;0;0.0;0;6944000.0;1;0;0
3;26215000;0.0;0.0;8909000.0;60;270666.666666666;0;0.0;0;26215000.0;1;0;0
1;28467000;0.0;0.0;44652000.0;120;279000.0;0;0.0;0;0.0;1;0;0
1;12516000;0.0;0.0;22000000.0;63;660000.0;0;0.0;0;0.0;1;0;0
3;116030000;85840000.0;0.0;57420333.3333333;74;22091666.6666666;0;0.0;0;64738000.0;0;0;0
1;8978000;0.0;0.0;10700000.0;70;160000.0;0;0.0;0;8978000.0;0;0;0
1;6244000;0.0;26000000.0;0.0;3;213000.0;0;0.0;0;0.0;1;0;0
1;8318000;830000.0;0.0;9574000.0;67;235000.0;0;0.0;0;8318000.0;0;0;1
1;6160000;0.0;0.0;0.0;7;55000.0;0;0.0;0;0.0;1;0;0
4;90497000;0.0;0.0;25470000.0;47;676000.0;0;0.0;0;90497000.0;0;0;0
1;7454000;0.0;0.0;8870000.0;96;248000.0;0;0.0;0;7454000.0;1;0;0
1;9781000;0.0;9781000.0;0.0;3;369000.0;0;0.0;0;0.0;1;0;0
1;28927000;0.0;0.0;28691000.0;60;825000.0;0;0.0;0;28927000.0;1;0;0
1;5732000;0.0;6200000.0;0.0;3;379000.0;0;0.0;0;0.0;1;0;0
1;5249000;23036000.0;0.0;5299000.0;35;323000.0;0;0.0;0;5249000.0;0;0;1
2;47017000;0.0;0.0;26274500.0;155;524500.0;0;0.0;0;19825000.0;1;0;0
1;82795000;0.0;0.0;89533000.0;60;2603000.0;0;0.0;0;82795000.0;0;0;1
1;4913000;3179000.0;0.0;5780000.0;40;144000.0;0;0.0;0;4913000.0;0;0;1
2;15389000;0.0;0.0;8100000.0;60;134500.0;0;0.0;0;15389000.0;1;0;0
2;17623000;0.0;7600000.0;20000000.0;36;564000.0;0;0.0;0;11621000.0;1;0;0
1;24705000;24705000.0;0.0;55000000.0;1;24705000.0;0;0.0;0;24705000.0;0;0;1
1;9352000;0.0;0.0;10000000.0;4;308000.0;0;0.0;0;9352000.0;1;0;0
1;14584000;0.0;0.0;15000000.0;60;427000.0;0;0.0;0;14584000.0;0;0;1
12;235551000;0.0;5320333.33333333;20238833.333333302;82;999833.333333333;0;0.0;0;175875000.0;0;0;1
2;67102000;0.0;8950000.0;32700000.0;108;897500.0;0;0.0;0;61881000.0;1;0;0
3;96442000;0.0;13333333.3333333;26000000.0;180;1556000.0;0;0.0;0;0.0;0;0;1
4;74598000;0.0;1462500.0;18761750.0;90;557000.0;0;0.0;0;21040000.0;1;0;0
1;6814000;0.0;0.0;8000000.0;24;383000.0;1;0.0;0;6814000.0;0;0;0
1;18525000;23734000.0;0.0;18677000.0;1;18525000.0;0;0.0;0;18525000.0;0;0;0
2;9338000;0.0;0.0;5249500.0;36;196000.0;0;0.0;0;9338000.0;0;0;1
1;8015000;0.0;0.0;8000000.0;24;1308000.0;0;0.0;0;8015000.0;1;0;0
1;18869000;0.0;0.0;19000000.0;72;389000.0;0;0.0;0;18869000.0;1;0;0
1;8177000;0.0;0.0;17700000.0;48;0.0;0;0.0;0;8177000.0;1;0;0
1;5289000;1586000.0;0.0;5289000.0;20;264000.0;0;0.0;0;0.0;0;0;0
1;21068000;0.0;0.0;21900000.0;180;238000.0;0;0.0;0;0.0;1;0;0
1;9086000;0.0;0.0;8849000.0;108;206000.0;0;0.0;0;9086000.0;1;0;0
1;28540000;28540000.0;0.0;7000000.0;1;7035000.0;0;0.0;0;28540000.0;0;0;0
1;8012000;8012000.0;0.0;8012000.0;1;8012000.0;0;0.0;0;8012000.0;0;0;0
1;36517000;0.0;0.0;40219000.0;84;852000.0;0;0.0;0;36517000.0;0;0;0
3;51148000;0.0;4233333.33333333;13233333.3333333;48;525000.0;0;0.0;0;38014000.0;0;0;1
3;204431000;0.0;0.0;70808333.3333333;76;1933000.0;0;0.0;0;18344000.0;0;0;1
1;23883000;0.0;0.0;25179000.0;130;350000.0;0;0.0;0;23883000.0;0;0;0
1;6500000;0.0;0.0;8600000.0;120;161000.0;0;0.0;0;6500000.0;0;0;0
1;4565000;0.0;0.0;6687000.0;49;325000.0;0;0.0;0;4565000.0;0;0;0
1;6312000;6312000.0;0.0;6312000.0;15;485000.0;0;0.0;0;6312000.0;0;0;0
5;50456000;0.0;1207800.0;9940000.0;51;396600.0;0;0.0;0;44440000.0;0;0;1
2;26421000;0.0;6600000.0;12500000.0;61;265500.0;0;0.0;0;0.0;0;0;1
1;25033000;0.0;0.0;56695000.0;60;1256000.0;0;0.0;0;25033000.0;0;0;0
1;4568000;0.0;0.0;0.0;9;131000.0;0;0.0;0;0.0;0;0;0
1;4879000;0.0;0.0;5700000.0;0;0.0;0;0.0;0;4879000.0;0;0;0
1;5638000;0.0;0.0;5800000.0;48;197000.0;0;0.0;0;5638000.0;1;0;0
2;11373000;0.0;28000000.0;0.0;3;717000.0;0;0.0;0;0.0;0;0;1
1;34640000;0.0;0.0;50900000.0;141;600000.0;0;0.0;0;0.0;1;0;0
5;305402008;0.0;0.0;63232800.0;38;3182400.0;0;0.0;0;293373008.0;1;0;0
2;84643000;0.0;6190000.0;82000000.0;120;676000.0;0;0.0;0;79392000.0;1;0;0
1;54540000;0.0;0.0;53200000.0;60;1629000.0;0;0.0;0;54540000.0;0;0;1
1;65357000;0.0;0.0;66672000.0;240;514000.0;0;0.0;0;0.0;0;0;1
4;183218000;0.0;0.0;52831000.0;91;1844500.0;0;0.0;0;165188000.0;1;0;0
1;5055000;0.0;0.0;6653000.0;48;343000.0;0;0.0;0;5055000.0;0;0;0
1;78771000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;7915000;0.0;0.0;8000000.0;60;200000.0;0;0.0;0;7915000.0;0;0;0
1;8125000;8125000.0;0.0;6100000.0;47;8125000.0;0;0.0;0;8125000.0;0;0;1
3;53312000;0.0;0.0;28830666.6666666;52;630333.333333333;0;0.0;0;53312000.0;1;0;0
1;9527000;0.0;0.0;10026000.0;81;192000.0;0;0.0;0;9527000.0;0;0;1
1;93734000;0.0;0.0;120000000.0;84;1428000.0;0;0.0;0;93734000.0;1;0;0
1;54959000;0.0;0.0;61000000.0;60;1746000.0;0;0.0;0;0.0;0;0;0
1;6352000;0.0;0.0;0.0;6;329000.0;0;0.0;0;0.0;0;1;0
1;19823000;0.0;0.0;20000000.0;60;609000.0;0;0.0;0;19823000.0;0;0;1
1;12268000;0.0;0.0;0.0;16;112000.0;0;0.0;0;0.0;0;0;0
2;28394000;0.0;0.0;15281500.0;78;328500.0;0;0.0;0;9769000.0;0;0;1
3;21388000;0.0;0.0;7119000.0;52;222666.666666666;0;0.0;0;21388000.0;0;0;1
2;10315000;5645000.0;0.0;5856000.0;1;4398500.0;0;0.0;0;10315000.0;0;0;1
1;18359000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;15990000;0.0;19700000.0;0.0;3;811000.0;0;0.0;0;0.0;1;0;0
1;22504000;0.0;0.0;32427000.0;191;304000.0;0;0.0;0;0.0;0;0;0
2;120500000;0.0;31050000.0;117108000.0;120;643500.0;0;0.0;0;107439000.0;1;0;0
1;27998000;0.0;0.0;32500000.0;60;956000.0;0;0.0;0;27998000.0;1;0;0
2;18946000;0.0;0.0;13392000.0;36;553000.0;0;0.0;0;0.0;1;0;0
2;12042000;500000.0;0.0;6161000.0;66;155000.0;0;0.0;0;12042000.0;0;0;1
1;7919000;0.0;0.0;12000000.0;82;300000.0;0;0.0;0;7919000.0;1;0;0
1;6027000;6027000.0;0.0;0.0;1;6027000.0;0;0.0;0;6027000.0;0;0;0
1;32718000;0.0;0.0;32500000.0;36;1453000.0;0;0.0;0;32718000.0;1;0;0
2;13717000;0.0;0.0;7015000.0;84;82000.0;0;0.0;0;13717000.0;0;0;1
2;45058000;17554000.0;0.0;22105500.0;60;588000.0;0;0.0;0;45058000.0;0;0;1
1;4503000;0.0;0.0;4503000.0;24;240000.0;0;0.0;0;4503000.0;0;0;0
1;23865000;0.0;0.0;23600000.0;60;741000.0;0;0.0;0;23865000.0;0;0;0
1;4924000;9047000.0;0.0;5630000.0;43;4924000.0;0;0.0;0;4924000.0;0;0;1
1;7985000;0.0;0.0;8000000.0;60;238000.0;0;0.0;0;7985000.0;1;0;0
4;104208000;146889000.0;0.0;26111000.0;84;690250.0;0;0.0;0;31924000.0;0;0;0
1;19117000;0.0;0.0;20000000.0;52;501000.0;0;0.0;0;19117000.0;0;0;1
2;26122000;0.0;0.0;12905500.0;72;344500.0;0;0.0;0;15375000.0;0;0;1
1;7541000;0.0;0.0;9573000.0;24;502000.0;0;0.0;0;7541000.0;1;0;0
1;17985000;0.0;0.0;21745000.0;180;196000.0;0;0.0;0;17985000.0;0;0;0
1;29589000;102557000.0;0.0;35000000.0;60;942000.0;0;0.0;0;29589000.0;0;0;1
2;103963000;0.0;0.0;49672000.0;222;678000.0;0;0.0;0;39138000.0;0;0;1
2;15129000;3428000.0;0.0;8150500.0;135;363500.0;0;0.0;0;0.0;0;0;0
1;40865000;792000.0;0.0;40865000.0;36;1400000.0;0;0.0;0;0.0;0;0;0
1;11806000;3542000.0;0.0;11422000.0;101;215000.0;0;0.0;0;11806000.0;0;0;0
4;24956000;16244000.0;0.0;4156999.75;27;239250.0;0;0.0;0;9482000.0;0;0;0
3;301844008;0.0;0.0;102342333.333333;69;2252000.0;0;0.0;0;301844008.0;0;0;1
2;37801000;0.0;0.0;18680000.0;116;373000.0;0;0.0;0;0.0;1;0;0
1;53729000;0.0;0.0;60000000.0;243;493000.0;0;0.0;0;0.0;1;0;0
1;27694000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
2;242445000;0.0;0.0;139371000.0;144;1435500.0;0;0.0;0;0.0;1;0;0
5;53249000;0.0;9440000.0;3815200.0;72;2098600.0;0;0.0;0;17004000.0;0;0;1
3;61891000;0.0;0.0;25552666.6666666;68;583333.333333333;0;0.0;0;27444000.0;1;0;0
1;5168000;0.0;0.0;5255000.0;48;391000.0;0;0.0;0;5168000.0;0;0;1
1;5546000;0.0;6000000.0;0.0;3;322000.0;0;0.0;0;0.0;1;0;0
1;27683000;0.0;0.0;28112000.0;84;605000.0;0;0.0;0;27683000.0;0;0;1
4;96677000;0.0;19600000.0;32728666.6666666;57;572500.0;0;0.0;0;78026000.0;1;0;0
1;52438000;0.0;0.0;55520000.0;84;993000.0;0;0.0;0;0.0;1;0;0
1;28915000;96000.0;0.0;28915000.0;144;271000.0;0;0.0;0;0.0;0;0;0
1;90068000;0.0;0.0;90004000.0;120;1941000.0;0;0.0;0;90068000.0;1;0;0
3;21811000;0.0;0.0;13031333.3333333;20;153333.333333333;0;0.0;0;21811000.0;1;0;0
1;8754000;0.0;0.0;9500000.0;58;282000.0;0;0.0;0;8754000.0;1;0;0
1;5297000;0.0;0.0;6000000.0;48;197000.0;0;0.0;0;5297000.0;1;0;0
4;66317000;0.0;0.0;17411750.0;36;365250.0;0;0.0;0;66317000.0;1;0;0
1;8071000;0.0;0.0;13334000.0;36;608000.0;0;0.0;0;0.0;0;0;1
1;26340000;58835000.0;0.0;27546000.0;78;728000.0;0;0.0;0;26340000.0;0;0;1
1;6078000;0.0;0.0;0.0;12;552000.0;0;0.0;0;0.0;0;0;1
1;6772000;0.0;0.0;7600000.0;0;0.0;0;0.0;0;6772000.0;1;0;0
1;16398000;0.0;0.0;36050000.0;63;857000.0;0;0.0;0;16398000.0;1;0;0
1;4852000;6455000.0;0.0;1500000.0;4;4852000.0;0;0.0;0;4852000.0;0;0;1
1;6746000;0.0;0.0;7229000.0;60;204000.0;0;0.0;0;0.0;0;0;0
1;6851000;0.0;0.0;7100000.0;36;353000.0;0;0.0;0;0.0;1;0;0
1;12691000;0.0;0.0;15700000.0;72;331000.0;0;0.0;0;12691000.0;0;0;0
1;9312000;0.0;0.0;6695000.0;78;175000.0;0;0.0;0;9312000.0;0;0;1
1;17655000;0.0;0.0;23800000.0;83;524000.0;0;0.0;0;17655000.0;0;0;0
11;853875000;0.0;4354545.45454545;84344909.0909091;76;2127727.27272727;0;0.0;0;691942000.0;0;0;1
1;5532000;0.0;0.0;5776000.0;60;182000.0;0;0.0;0;5532000.0;0;0;0
2;17601000;0.0;0.0;11237000.0;54;269000.0;0;0.0;0;9743000.0;0;0;0
1;17347000;0.0;0.0;0.0;20;128000.0;0;0.0;0;0.0;1;0;0
3;56662000;0.0;2566666.66666666;18166666.6666666;42;612333.333333333;0;0.0;0;39500000.0;1;0;0
2;16996000;0.0;0.0;8625000.0;48;400500.0;0;0.0;0;16996000.0;0;0;1
3;44166000;0.0;2350000.0;28185000.0;132;167333.333333333;0;0.0;0;10473000.0;0;0;0
2;17414000;0.0;0.0;7500000.0;30;188000.0;0;0.0;0;9326000.0;0;0;1
2;125146000;0.0;0.0;76072500.0;84;1056000.0;0;0.0;0;62599000.0;1;0;0
2;35289000;0.0;7000000.0;10250000.0;60;295500.0;0;0.0;0;19643000.0;1;0;0
1;7544000;0.0;0.0;8000000.0;48;256000.0;0;0.0;0;7544000.0;1;0;0
1;5978000;0.0;0.0;6668000.0;48;221000.0;0;0.0;0;5978000.0;0;0;1
1;4797000;0.0;0.0;4757000.0;36;198000.0;0;0.0;0;4797000.0;1;0;0
1;8700000;0.0;0.0;11369000.0;48;343000.0;0;0.0;0;8700000.0;0;0;1
1;7316000;2069000.0;0.0;7097000.0;110;112000.0;0;0.0;0;7316000.0;0;0;1
2;51933000;0.0;0.0;24491500.0;208;268500.0;0;0.0;0;8336000.0;1;0;0
5;173830000;0.0;7856500.0;90333333.3333333;118;1154400.0;0;0.0;0;22787000.0;1;0;0
2;32843000;0.0;0.0;28900000.0;29;620500.0;0;0.0;0;32843000.0;1;0;0
2;18356000;0.0;0.0;12354500.0;120;179000.0;0;0.0;0;4965000.0;0;0;0
1;7342000;8472000.0;0.0;5000000.0;6;7342000.0;0;0.0;0;7342000.0;0;0;1
3;161194000;0.0;0.0;59515666.666666605;136;1085666.66666666;0;0.0;0;0.0;0;0;1
3;118802000;0.0;0.0;42486000.0;129;660333.333333333;0;0.0;0;73603000.0;0;0;1
1;5084000;0.0;0.0;7235000.0;41;236000.0;0;0.0;0;5084000.0;0;0;0
1;16085000;0.0;0.0;16260000.0;266;127000.0;0;0.0;0;0.0;1;0;0
2;27687000;0.0;2925000.0;11932500.0;227;174500.0;0;0.0;0;0.0;0;0;1
1;19467000;0.0;0.0;34183000.0;120;248000.0;0;0.0;0;0.0;0;0;1
1;6756000;10975000.0;0.0;6756000.0;1;10975000.0;0;0.0;0;6756000.0;0;0;1
1;8805000;0.0;0.0;10639000.0;60;277000.0;0;0.0;0;8805000.0;0;0;1
1;16961000;0.0;0.0;16974000.0;144;337000.0;0;0.0;0;16961000.0;0;0;1
2;26030000;0.0;0.0;13349000.0;38;542000.0;0;0.0;0;26030000.0;0;0;1
2;30748000;0.0;0.0;19368000.0;63;597000.0;0;0.0;0;13584000.0;0;0;1
4;74095000;0.0;5000000.0;30190666.6666666;110;465000.0;0;0.0;0;45326000.0;0;0;0
1;4904000;4904000.0;0.0;0.0;18;286000.0;0;0.0;0;0.0;0;0;0
1;9224000;0.0;0.0;10000000.0;36;410000.0;0;0.0;0;9224000.0;1;0;0
1;56801000;0.0;0.0;76000000.0;118;890000.0;0;0.0;0;0.0;0;0;1
1;4837000;0.0;3700000.0;0.0;3;341000.0;0;0.0;0;0.0;0;0;0
2;50319000;36074000.0;0.0;25855000.0;27;18409500.0;0;0.0;0;36074000.0;0;0;1
4;60155000;0.0;0.0;19242250.0;56;478500.0;0;0.0;0;60155000.0;0;0;1
2;500805984;0.0;0.0;250043000.0;12;514000.0;0;0.0;0;500805984.0;1;0;0
2;16802000;21707000.0;0.0;9703500.0;42;306500.0;0;0.0;0;16802000.0;0;0;0
1;8307000;0.0;0.0;23846000.0;145;247000.0;0;0.0;0;0.0;0;0;0
2;59962000;1621000.0;0.0;34642000.0;62;947500.0;0;0.0;0;53507000.0;0;0;0
2;16260000;4098000.0;3900000.0;4431500.0;40;393500.0;0;0.0;0;7694000.0;0;0;0
1;58487000;0.0;0.0;58400000.0;180;670000.0;0;0.0;0;0.0;1;0;0
3;106624000;0.0;0.0;36366666.666666605;59;1107000.0;0;0.0;0;106624000.0;0;0;1
1;87487000;0.0;0.0;91000000.0;243;920000.0;0;0.0;0;0.0;0;0;1
3;105342000;0.0;0.0;36668000.0;64;928333.333333333;0;0.0;0;105342000.0;1;0;0
1;5356000;0.0;0.0;6000000.0;48;196000.0;0;0.0;0;5356000.0;1;0;0
3;165869000;0.0;0.0;54083333.33333329;120;587000.0;0;0.0;0;0.0;1;0;0
2;104169000;0.0;0.0;52550000.0;240;571500.0;0;0.0;0;0.0;0;0;1
1;4583000;0.0;0.0;4500000.0;48;152000.0;0;0.0;0;4583000.0;1;0;0
2;48403000;3050000.0;0.0;24458500.0;90;463500.0;0;0.0;0;48403000.0;0;0;0
2;86646000;0.0;0.0;43323000.0;144;977000.0;0;0.0;0;0.0;0;0;0
2;18484000;0.0;0.0;10150000.0;66;205500.0;0;0.0;0;5071000.0;0;0;0
1;6852000;0.0;0.0;11000000.0;48;341000.0;0;0.0;0;6852000.0;0;0;1
1;20900000;0.0;0.0;20900000.0;50;725000.0;0;0.0;0;0.0;0;0;0
1;4617000;0.0;5200000.0;0.0;3;281000.0;0;0.0;0;0.0;0;0;1
1;25136000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;0
1;4572000;0.0;13800000.0;0.0;3;356000.0;0;0.0;0;0.0;1;0;0
2;27844000;0.0;0.0;18000000.0;42;541000.0;0;0.0;0;27844000.0;1;0;0
1;7612000;0.0;0.0;8400000.0;34;423000.0;0;0.0;0;0.0;1;0;0
2;15055000;0.0;0.0;7720500.0;55;203000.0;0;0.0;0;15055000.0;0;0;1
1;6919000;6919000.0;0.0;8417000.0;1;6919000.0;0;0.0;0;6919000.0;0;0;0
1;11560000;0.0;0.0;14917000.0;36;475000.0;0;0.0;0;11560000.0;0;0;1
2;11067000;0.0;0.0;2500000.0;27;267500.0;0;0.0;0;5140000.0;1;0;0
3;128460000;0.0;2200000.0;41094333.33333329;55;761000.0;0;0.0;0;121783000.0;1;0;0
2;61529000;0.0;0.0;29107500.0;138;480000.0;0;0.0;0;10000000.0;1;0;0
1;5919000;5919000.0;0.0;4019000.0;0;373000.0;0;0.0;0;5919000.0;0;0;1
1;4665000;0.0;4500000.0;0.0;3;0.0;0;0.0;0;0.0;1;0;0
1;6064000;0.0;0.0;6000000.0;60;197000.0;0;0.0;0;6064000.0;0;0;1
1;8205000;0.0;0.0;8205000.0;12;683000.0;0;0.0;0;0.0;0;0;0
1;40149000;0.0;0.0;46200000.0;60;1140000.0;0;0.0;0;40149000.0;0;0;1
1;9897000;0.0;0.0;10000000.0;60;255000.0;0;0.0;0;9897000.0;1;0;0
1;62830000;62830000.0;0.0;63803000.0;0;62830000.0;0;0.0;0;62830000.0;0;0;1
1;57631000;0.0;0.0;59000000.0;84;1041000.0;0;0.0;0;57631000.0;0;0;0
1;12478000;0.0;0.0;13000000.0;72;288000.0;0;0.0;0;12478000.0;0;0;1
1;36237000;36237000.0;0.0;33590000.0;1;36237000.0;0;0.0;0;36237000.0;0;0;0
1;35788000;0.0;0.0;41000000.0;113;798000.0;0;0.0;0;35788000.0;0;0;0
2;34817000;0.0;0.0;22307500.0;17;1434500.0;0;0.0;0;29883000.0;1;0;0
2;28045000;0.0;0.0;25350000.0;30;1647000.0;0;0.0;0;4637000.0;0;0;0
2;47516000;0.0;7950000.0;17500000.0;72;854500.0;0;0.0;0;0.0;0;0;1
1;12935000;0.0;0.0;15000000.0;36;735000.0;0;0.0;0;0.0;1;0;0
1;18822000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
1;9357000;0.0;0.0;12000000.0;48;387000.0;0;0.0;0;9357000.0;0;0;1
3;15115000;0.0;0.0;7354000.0;60;273333.333333333;0;0.0;0;15115000.0;0;0;1
2;32850000;0.0;0.0;13134000.0;72;326500.0;0;0.0;0;32850000.0;1;0;0
1;102141000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;8784000;0.0;0.0;19506000.0;96;0.0;0;0.0;0;8784000.0;1;0;0
1;18518000;0.0;0.0;20000000.0;36;773000.0;0;0.0;0;18518000.0;0;0;1
1;5477000;0.0;5750000.0;0.0;3;351000.0;0;0.0;0;0.0;0;0;1
1;5323000;0.0;0.0;5323000.0;6;1046000.0;0;0.0;0;0.0;0;0;0
1;19700000;0.0;0.0;20000000.0;60;656000.0;0;0.0;0;19700000.0;0;0;1
1;7875000;7875000.0;0.0;7875000.0;1;7875000.0;0;0.0;0;7875000.0;0;0;1
2;22487000;0.0;10000000.0;25000000.0;60;734000.0;0;0.0;0;13037000.0;1;0;0
1;6788000;0.0;0.0;15247000.0;72;357000.0;0;0.0;0;6788000.0;0;0;0
1;6521000;0.0;0.0;6800000.0;30;318000.0;0;0.0;0;6521000.0;0;0;1
1;24240000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
1;7074000;0.0;0.0;10400000.0;64;256000.0;0;0.0;0;7074000.0;1;0;0
1;7466000;0.0;0.0;8388000.0;264;105000.0;0;0.0;0;7466000.0;0;0;0
3;39387000;0.0;0.0;25000000.0;20;273000.0;0;0.0;0;39387000.0;1;0;0
2;41383000;0.0;0.0;20680000.0;144;401000.0;0;0.0;0;41383000.0;0;0;0
3;26200000;0.0;4266666.66666666;4333333.33333333;72;426333.33333333296;0;0.0;0;11502000.0;1;0;0
1;9170000;0.0;0.0;9124000.0;72;245000.0;0;0.0;0;9170000.0;0;0;1
1;4769000;4769000.0;0.0;0.0;24;280000.0;0;0.0;0;0.0;0;0;0
1;14259000;21886000.0;0.0;10000000.0;9;14259000.0;0;0.0;0;14259000.0;0;0;0
1;19437000;0.0;0.0;20654000.0;57;533000.0;0;0.0;0;0.0;1;0;0
3;33186000;0.0;0.0;14640333.3333333;63;474666.666666666;0;0.0;0;16397000.0;0;0;0
3;98836000;0.0;1666666.66666666;34094666.666666605;160;459333.33333333296;0;0.0;0;0.0;1;0;0
2;24169000;24169000.0;0.0;12500000.0;1;12084500.0;0;0.0;0;17590000.0;0;0;1
2;47756000;0.0;0.0;26890500.0;48;906000.0;0;0.0;0;47756000.0;0;0;1
1;6303000;0.0;0.0;6577000.0;24;274000.0;0;0.0;0;6303000.0;0;0;0
3;62911000;0.0;0.0;16573000.0;60;741000.0;0;0.0;0;47818000.0;0;0;1
9;160717000;0.0;9562500.0;34111571.4285714;103;621111.111111111;0;0.0;0;65560000.0;0;0;0
1;10591000;0.0;0.0;12000000.0;60;0.0;0;0.0;0;10591000.0;0;0;1
1;15727000;0.0;0.0;16476000.0;60;417000.0;0;0.0;0;15727000.0;1;0;0
1;5703000;0.0;0.0;7520000.0;36;286000.0;0;0.0;0;5703000.0;0;0;1
1;24865000;0.0;0.0;26000000.0;60;804000.0;0;0.0;0;24865000.0;0;0;0
1;34290000;0.0;0.0;30959000.0;360;268000.0;0;0.0;0;0.0;0;0;1
1;39514000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;1;0;0
1;24936000;30825000.0;0.0;12300000.0;3;24936000.0;0;0.0;0;24936000.0;0;0;0
1;6276000;0.0;0.0;6400000.0;36;256000.0;0;0.0;0;6276000.0;0;0;1
1;9377000;0.0;0.0;13500000.0;69;336000.0;0;0.0;0;9377000.0;1;0;0
5;70024000;0.0;8450000.0;9325000.0;30;407400.0;0;0.0;0;62715000.0;1;0;0
9;97366000;31647000.0;7738250.0;17916400.0;51;1809777.77777777;0;0.0;0;66712000.0;0;0;0
1;13902000;13902000.0;0.0;4257000.0;60;70000.0;0;0.0;0;13902000.0;0;0;0
1;24143000;0.0;0.0;0.0;0;0.0;0;0.0;0;0.0;0;0;1
